,STATE,COUNTY,STATE_NAME,COUNTY_NAME
3061,55,027,Wisconsin,Dodge
3062,55,029,Wisconsin,Door
3063,55,031,Wisconsin,Douglas
3064,55,033,Wisconsin,Dunn
3065,55,035,Wisconsin,Eau Claire
3066,55,037,Wisconsin,Florence
3067,55,039,Wisconsin,Fond du Lac
3068,55,041,Wisconsin,Forest
3069,55,043,Wisconsin,Grant
3070,55,045,Wisconsin,Green
3071,55,047,Wisconsin,Green Lake
3072,55,049,Wisconsin,Iowa
3073,55,051,Wisconsin,Iron
3074,55,053,Wisconsin,Jackson
3075,55,055,Wisconsin,Jefferson
3076,55,057,Wisconsin,Juneau
3077,55,059,Wisconsin,Kenosha
3078,55,061,Wisconsin,Kewaunee
3079,55,063,Wisconsin,La Crosse
3080,55,065,Wisconsin,Lafayette
3081,55,067,Wisconsin,Langlade
3082,55,069,Wisconsin,Lincoln
3083,55,071,Wisconsin,Manitowoc
3084,55,073,Wisconsin,Marathon
3085,55,075,Wisconsin,Marinette
3086,55,077,Wisconsin,Marquette
3087,55,078,Wisconsin,Menominee
3088,55,079,Wisconsin,Milwaukee
3089,55,081,Wisconsin,Monroe
3090,55,083,Wisconsin,Oconto
3091,55,085,Wisconsin,Oneida
3092,55,087,Wisconsin,Outagamie
3093,55,089,Wisconsin,Ozaukee
3094,55,091,Wisconsin,Pepin
3095,55,093,Wisconsin,Pierce
3096,55,095,Wisconsin,Polk
3097,55,097,Wisconsin,Portage
3098,55,099,Wisconsin,Price
3099,55,101,Wisconsin,Racine
3100,55,103,Wisconsin,Richland
3101,55,105,Wisconsin,Rock
3102,55,107,Wisconsin,Rusk
3103,55,109,Wisconsin,St. Croix
3104,55,111,Wisconsin,Sauk
3105,55,113,Wisconsin,Sawyer
3106,55,115,Wisconsin,Shawano
3107,55,117,Wisconsin,Sheboygan
3108,55,119,Wisconsin,Taylor
3109,55,121,Wisconsin,Trempealeau
3110,55,123,Wisconsin,Vernon
3111,55,125,Wisconsin,Vilas
3112,55,127,Wisconsin,Walworth
3113,55,129,Wisconsin,Washburn
3114,55,131,Wisconsin,Washington
3115,55,133,Wisconsin,Waukesha
3116,55,135,Wisconsin,Waupaca
3117,55,137,Wisconsin,Waushara
3118,55,139,Wisconsin,Winnebago
3119,55,141,Wisconsin,Wood
3120,56,001,Wyoming,Albany
3121,56,003,Wyoming,Big Horn
3122,56,005,Wyoming,Campbell
3123,56,007,Wyoming,Carbon
3124,56,009,Wyoming,Converse
3125,56,011,Wyoming,Crook
3126,56,013,Wyoming,Fremont
3127,56,015,Wyoming,Goshen
3128,56,017,Wyoming,Hot Springs
3129,56,019,Wyoming,Johnson
3130,56,021,Wyoming,Laramie
3131,56,023,Wyoming,Lincoln
3132,56,025,Wyoming,Natrona
3133,56,027,Wyoming,Niobrara
3134,56,029,Wyoming,Park
3135,56,031,Wyoming,Platte
3136,56,033,Wyoming,Sheridan
3137,56,035,Wyoming,Sublette
3138,56,037,Wyoming,Sweetwater
3139,56,039,Wyoming,Teton
3140,56,041,Wyoming,Uinta
3141,56,043,Wyoming,Washakie
3142,56,045,Wyoming,Weston
3143,60,010,American Samoa,Eastern
3144,60,020,American Samoa,Manu'a
3145,60,030,American Samoa,Rose Island
3146,60,040,American Samoa,Swains Island
3147,60,050,American Samoa,Western
3148,66,010,Guam,Guam
3149,69,085,Commonwealth of the Northern Marianas,Northern Islands
3150,69,100,Commonwealth of the Northern Marianas,Rota
3151,69,110,Commonwealth of the Northern Marianas,Saipan
3152,69,120,Commonwealth of the Northern Marianas,Tinian
3153,72,001,Puerto Rico,Adjuntas
3154,72,003,Puerto Rico,Aguada
3155,72,005,Puerto Rico,Aguadilla
3156,72,007,Puerto Rico,Aguas Buenas
3157,72,009,Puerto Rico,Aibonito
3158,72,011,Puerto Rico,Añasco
3159,72,013,Puerto Rico,Arecibo
3160,72,015,Puerto Rico,Arroyo
3161,72,017,Puerto Rico,Barceloneta
3162,72,019,Puerto Rico,Barranquitas
3163,72,021,Puerto Rico,Bayamón
3164,72,023,Puerto Rico,Cabo Rojo
3165,72,025,Puerto Rico,Caguas
3166,72,027,Puerto Rico,Camuy
3167,72,029,Puerto Rico,Canóvanas
3168,72,031,Puerto Rico,Carolina
3169,72,033,Puerto Rico,Cataño
3170,72,035,Puerto Rico,Cayey
3171,72,037,Puerto Rico,Ceiba
3172,72,039,Puerto Rico,Ciales
3173,72,041,Puerto Rico,Cidra
3174,72,043,Puerto Rico,Coamo
3175,72,045,Puerto Rico,Comerío
3176,72,047,Puerto Rico,Corozal
3177,72,049,Puerto Rico,Culebra
3178,72,051,Puerto Rico,Dorado
3179,72,053,Puerto Rico,Fajardo
3180,72,054,Puerto Rico,Florida
3181,72,055,Puerto Rico,Guánica
3182,72,057,Puerto Rico,Guayama
3183,72,059,Puerto Rico,Guayanilla
3184,72,061,Puerto Rico,Guaynabo
3185,72,063,Puerto Rico,Gurabo
3186,72,065,Puerto Rico,Hatillo
3187,72,067,Puerto Rico,Hormigueros
3188,72,069,Puerto Rico,Humacao
3189,72,071,Puerto Rico,Isabela
3190,72,073,Puerto Rico,Jayuya
3191,72,075,Puerto Rico,Juana Díaz
3192,72,077,Puerto Rico,Juncos
3193,72,079,Puerto Rico,Lajas
3194,72,081,Puerto Rico,Lares
3195,72,083,Puerto Rico,Las Marías
3196,72,085,Puerto Rico,Las Piedras
3197,72,087,Puerto Rico,Loíza
3198,72,089,Puerto Rico,Luquillo
3199,72,091,Puerto Rico,Manatí
3200,72,093,Puerto Rico,Maricao
3201,72,095,Puerto Rico,Maunabo
3202,72,097,Puerto Rico,Mayagüez
3203,72,099,Puerto Rico,Moca
3204,72,101,Puerto Rico,Morovis
3205,72,103,Puerto Rico,Naguabo
3206,72,105,Puerto Rico,Naranjito
3207,72,107,Puerto Rico,Orocovis
3208,72,109,Puerto Rico,Patillas
3209,72,111,Puerto Rico,Peñuelas
3210,72,113,Puerto Rico,Ponce
3211,72,115,Puerto Rico,Quebradillas
3212,72,117,Puerto Rico,Rincón
3213,72,119,Puerto Rico,Río Grande
3214,72,121,Puerto Rico,Sabana Grande
3215,72,123,Puerto Rico,Salinas
3216,72,125,Puerto Rico,San Germán
3217,72,127,Puerto Rico,San Juan *
3218,72,129,Puerto Rico,San Lorenzo
3219,72,131,Puerto Rico,San Sebastián
3220,72,133,Puerto Rico,Santa Isabel
3221,72,135,Puerto Rico,Toa Alta
3222,72,137,Puerto Rico,Toa Baja
3223,72,139,Puerto Rico,Trujillo Alto
3224,72,141,Puerto Rico,Utuado
3225,72,143,Puerto Rico,Vega Alta
3226,72,145,Puerto Rico,Vega Baja
3227,72,147,Puerto Rico,Vieques
3228,72,149,Puerto Rico,Villalba
3229,72,151,Puerto Rico,Yabucoa
3230,72,153,Puerto Rico,Yauco
3231,78,010,US Virgin Islands,St. Croix
3232,78,020,US Virgin Islands,St. John
3233,78,030,US Virgin Islands,St. Thomas
